stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
"Hamburg, Rhiemsweg",,463648,53.55787,10.074976,1
"Hamburg, Richard-Dehmel-Straße",,25936,53.56273,9.798817,1
"Hamburg, Richard-Gödeke-Weg",,263105,53.48543,10.184806,1
"Hamburg, Richard-Linde-Weg",,186255,53.50153,10.187952,1
"Hamburg, Richardstraße",,49619,53.56863,10.038735,1
"Hamburg, Richeystraße",,98454,53.603237,10.051685,1
"Hamburg, Rickelstraße",,410251,53.448723,9.94894,1
"Hamburg, Rieck-Museum",,153631,53.45875,10.215454,1
"Hamburg, Rieckweg",,272210,53.448906,10.230059,1
"Hamburg, Riehlstraße",,362373,53.4973,10.196906,1
"Hamburg, Riepenburg",,239113,53.402115,10.204786,1
"Hamburg, Riepenburger Brack",,572749,53.4001,10.209165,1
"Hamburg, Ringheide",,15925,53.46188,9.854497,1
"Hamburg, Ringstraße",,584675,53.635902,10.16285,1
"Hamburg, Rispengrasweg",,559264,53.56081,10.126393,1
"Hamburg, Rissener Busch",,611091,53.5796,9.766176,1
"Hamburg, Rissener Dorfstraße",,347920,53.58221,9.754416,1
"Hamburg, Rissener Ufer",,619188,53.56578,9.761005,1
"Hamburg, Ritterstraße",,336558,53.567596,10.046196,1
"Hamburg, Rittmerskamp",,230811,53.64828,10.009085,1
"Hamburg, Rolfinckstraße",,323557,53.639187,10.094779,1
"Hamburg, Rondenbarg",,456317,53.57841,9.919655,1
"Hamburg, Rosenbrook",,602055,53.60403,9.985852,1
"Hamburg, Rostweg",,478895,53.47157,9.832569,1
"Hamburg, Rote Brücke",,584424,53.530342,10.108784,1
"Hamburg, Rotenbrückenweg",,371500,53.530396,10.116733,1
"Hamburg, Rotenhäuser Straße (Ost)",,40661,53.50636,10.004126,1
"Hamburg, Rotenhäuser Straße (West)",,232638,53.50447,9.991939,1
"Hamburg, Roter Hahn",,118898,53.625484,10.117399,1
"Hamburg, Rothenburgsorter Marktplatz",,170489,53.53468,10.038461,1
"Hamburg, Rothenburgstraße",,534589,53.53152,10.056225,1
"Hamburg, Rothenhauschaussee 243",,390028,53.471966,10.263468,1
"Hamburg, Rothestraße",,64279,53.5477,9.929066,1
"Hamburg, Roßkanal",,405946,53.522114,9.947821,1
"Hamburg, Roßweg/HDW",,648721,53.522964,9.945834,1
"Hamburg, Rubbertstraße 30",,66157,53.51091,10.004008,1
"Hamburg, Rudolf Steiner Schule Harburg",,495957,53.461533,9.89189,1
"Hamburg, Rudolf-Kinau-Allee",,595448,53.535675,9.853269,1
"Hamburg, Rudolf-Roß-Allee",,394892,53.55835,10.103027,1
"Hamburg, Rudorffweg",,181644,53.512444,10.178414,1
"Hamburg, Rugenbarg (Nord)",,127642,53.58847,9.876199,1
"Hamburg, Rugenfeld",,69809,53.578743,9.850618,1
"Hamburg, Ruhrstraße",,149096,53.570694,9.923321,1
"Hamburg, Rungedamm (Mitte)",,345740,53.49887,10.110313,1
"Hamburg, Rungedamm (Nord)",,294476,53.499767,10.105845,1
"Hamburg, Rungedamm (Ost)",,334241,53.49361,10.127006,1
"Hamburg, Rungedamm (West)",,242491,53.497185,10.097535,1
"Hamburg, Rupertistraße (Mitte)",,221021,53.55714,9.838127,1
"Hamburg, Ruscheweyhstraße",,334514,53.649044,10.060977,1
"Hamburg, Ruselerweg",,269414,53.492493,10.195746,1
"Hamburg, Ruwoldtweg",,62917,53.609158,10.047556,1
"Hamburg, Rögenfeld",,217001,53.653313,10.151093,1
"Hamburg, Rögenweg",,326459,53.656227,10.160187,1
"Hamburg, Rönkkoppel",,425613,53.613663,10.107295,1
"Hamburg, Rönneburger Kirchweg",,410177,53.428486,9.982224,1
"Hamburg, Röntgenstraße",,112610,53.62355,10.011276,1
"Hamburg, Röpers Weide",,638849,53.557095,9.892965,1
"Hamburg, Röpraredder",,148648,53.509914,10.21027,1
"Hamburg, Röschdaalskoppel",,505811,53.587208,9.764456,1
"Hamburg, Röthmoorweg",,645280,53.628555,9.922363,1
"Hamburg, Röörfeld",,354365,53.518997,9.952033,1
"Hamburg, Rübezahlstraße",,468330,53.564278,10.120689,1
"Hamburg, Rüdigerau (Kinder-Hospiz)",,292225,53.589817,9.752331,1
"Hamburg, Rüschhalbinsel",,144535,53.535164,9.866108,1
"Hamburg, Rüschpark",,407646,53.541615,9.863404,1
"Hamburg, Rüschpark (Fähre)",,470233,53.539978,9.863582,1
"Hamburg, Rüschpark (Leegerwall)",,208675,53.539307,9.86212,1
"Hamburg, Rüstweg",,347456,53.417248,9.982847,1
"Hamburg, S Allermöhe",,38805,53.490494,10.15873,1
"Hamburg, S Allermöhe (Stellbrinkweg)",,214553,53.489803,10.159675,1
"Hamburg, S Alte Wöhr",,457955,53.597507,10.036845,1
"Hamburg, S Bahrenfeld",,476417,53.559914,9.910093,1
"Hamburg, S Billwerder-Moorfleet",,277758,53.516617,10.095927,1
"Hamburg, S Blankenese",,574254,53.56375,9.813869,1
"Hamburg, S Diebsteich (Ostseite)",,538406,53.566673,9.934992,1
"Hamburg, S Diebsteich (Westseite)",,41893,53.568714,9.931746,1
"Hamburg, S Elbgaustraße",,648002,53.60338,9.892914,1
"Hamburg, S Friedrichsberg",,423668,53.57606,10.058423,1
"Hamburg, S Hamburg Airport",,354990,53.63265,10.00645,1
"Hamburg, S Hammerbrook (Nord)",,225933,53.54832,10.022546,1
"Hamburg, S Hammerbrook (Süd)",,421895,53.546185,10.024184,1
"Hamburg, S Harburg Rathaus",,616384,53.460533,9.981685,1
"Hamburg, S Harburg Rathaus (Eißendorfer Straße)",,105496,53.460266,9.976966,1
"Hamburg, S Harburg Rathaus (Hölertwiete)",,59634,53.461403,9.982006,1
"Hamburg, S Heimfeld",,555482,53.46554,9.962692,1
"Hamburg, S Hochkamp",,8003,53.561207,9.842675,1
"Hamburg, S Holstenstraße",,148810,53.56199,9.948537,1
"Hamburg, S Holstenstraße (Holstenplatz)",,37065,53.561905,9.946402,1
"Hamburg, S Iserbrook",,424542,53.5774,9.813894,1
"Hamburg, S Klein Flottbek",,374658,53.55843,9.861559,1
"Hamburg, S Landwehr (Hasselbrookstraße)",,306965,53.561775,10.037586,1
"Hamburg, S Landwehr (Ramazan-Avci-Platz)",,480254,53.561474,10.03708,1
"Hamburg, S Mittlerer Landweg",,154306,53.497337,10.131942,1
"Hamburg, S Nettelnburg",,455587,53.488525,10.182632,1
"Hamburg, S Nettelnburg (Südeingang)",,356561,53.486378,10.180026,1
"Hamburg, S Neugraben",,135332,53.473476,9.853827,1
"Hamburg, S Neugraben (Am Johannisland)",,88909,53.475533,9.853958,1
"Hamburg, S Neugraben (Nordseite)",,83366,53.47478,9.853521,1
"Hamburg, S Neuwiedenthal",,582471,53.47267,9.874338,1
"Hamburg, S Othmarschen",,128955,53.559,9.887195,1
"Hamburg, S Ottensen",,124132,53.55969,9.927745,1
"Hamburg, S Poppenbüttel (Stormarnplatz)",,414481,53.65135,10.094414,1
"Hamburg, S Poppenbüttel (Wentzelplatz)",,453152,53.651764,10.093169,1
"Hamburg, S Reeperbahn",,344845,53.549675,9.955574,1
"Hamburg, S Rissen",,260111,53.582474,9.758603,1
"Hamburg, S Rothenburgsort",,227221,53.539017,10.042595,1
"Hamburg, S Rübenkamp",,589285,53.60756,10.032967,1
"Hamburg, S Rübenkamp (Zugang S-Bahn)",,419821,53.60746,10.03304,1
"Hamburg, S Stellingen",,317627,53.590027,9.919107,1
"Hamburg, S Stellingen (Bus-Shuttle)",,263060,53.58994,9.915208,1
"Hamburg, S Sülldorf",,94334,53.580093,9.796699,1
"Hamburg, S Tiefstack",,22903,53.530575,10.064707,1
"Hamburg, S Veddel",,229388,53.52078,10.013263,1
"Hamburg, S Veddel (Westseite)",,299042,53.52311,10.011534,1
"Hamburg, S Wellingsbüttel",,369998,53.640774,10.082588,1
"Hamburg, S Wilhelmsburg",,146653,53.49744,10.00698,1
"Hamburg, SWOP",,399316,53.531586,9.894011,1
"Hamburg, Sachsenbrücke",,615243,53.52749,10.016811,1
"Hamburg, Sachsenstraße",,577788,53.546436,10.027374,1
"Hamburg, Saling",,584706,53.558918,10.048155,1
"Hamburg, Salomon-Petri-Ring",,456525,53.547153,10.131959,1
"Hamburg, Samlandweg",,179850,53.64869,10.003046,1
"Hamburg, Sandberg",,540390,53.54436,9.944562,1
"Hamburg, Sande",,543714,53.4063,10.158545,1
"Hamburg, Sander Markt",,72371,53.492687,10.208574,1
"Hamburg, Sandkamp",,331804,53.55405,10.089938,1
"Hamburg, Sandkrugweg",,134844,53.62531,9.891942,1
"Hamburg, Sandkuhlenkoppel",,17285,53.667793,10.067415,1
"Hamburg, Sandkule",,95665,53.607403,10.149843,1
"Hamburg, Sandort",,5609,53.57564,9.846903,1
"Hamburg, Sandwisch",,266729,53.51526,10.074167,1
"Hamburg, Sanmannreihe",,328932,53.497887,10.208134,1
"Hamburg, Sarenweg",,367626,53.683628,10.115473,1
"Hamburg, Sartoriusstraße",,57567,53.57802,9.941327,1
"Hamburg, Saselbekstraße",,83312,53.655983,10.134043,1
"Hamburg, Saseler Bogen",,192014,53.642296,10.127022,1
"Hamburg, Saseler Damm (Mitte)",,275583,53.65634,10.093702,1
"Hamburg, Saseler Kamp",,113183,53.649105,10.117585,1
"Hamburg, Saseler Markt",,267247,53.653866,10.111631,1
"Hamburg, Saseler Straße",,131644,53.6227,10.166129,1
"Hamburg, Saselheider Weg",,373281,53.628483,10.132625,1
"Hamburg, Schadesweg",,90040,53.54761,10.052251,1
"Hamburg, Schafshagenberg",,254818,53.440895,9.945635,1
"Hamburg, Schanzengrund",,566514,53.465588,9.890455,1
"Hamburg, Scharbeutzer Straße",,619339,53.599823,10.131419,1
"Hamburg, Scharfsche Schlucht",,12593,53.426277,9.975594,1
"Hamburg, Schatzmeisterstraße",,548551,53.56714,10.078245,1
"Hamburg, Scheelring",,600905,53.638783,9.910551,1
"Hamburg, Schellerdamm",,148835,53.465946,9.986854,1
"Hamburg, Schenefelder Holt",,168237,53.58291,9.829231,1
"Hamburg, Schierenberg",,512374,53.62414,10.145924,1
"Hamburg, Schiffbeker Höhe",,488678,53.547585,10.107243,1
"Hamburg, Schiffbeker Weg",,203550,53.570927,10.1247,1
"Hamburg, Schillerufer",,538529,53.49088,10.211626,1
"Hamburg, Schillingsbekweg",,506987,53.594788,9.948088,1
"Hamburg, Schimmelmannstraße (Mitte)",,604231,53.57208,10.10503,1
"Hamburg, Schimmelreiterweg",,462389,53.590664,10.17831,1
"Hamburg, Schippelsweg",,596831,53.635544,9.9525,1
"Hamburg, Schlachthofstraße (Nord)",,373829,53.46244,9.99537,1
"Hamburg, Schlachthofstraße (Süd)",,228646,53.459354,9.994093,1
"Hamburg, Schlangenkoppel",,75971,53.54324,10.142219,1
"Hamburg, Schlankreye (DKH)",,539192,53.571842,9.969916,1
"Hamburg, Schlebuschweg",,200022,53.492416,10.224689,1
"Hamburg, Schleemer Weg (Nord)",,507595,53.542454,10.114968,1
"Hamburg, Schlenzigstraße",,582639,53.514755,10.001807,1
"Hamburg, Schleusendamm",,601218,53.465137,10.189721,1
"Hamburg, Schlump",,52178,53.567593,9.970126,1
"Hamburg, Schmuckshöhe",,127114,53.61121,10.03706,1
"Hamburg, Schnackenburgallee",,600362,53.592037,9.904305,1
"Hamburg, Schnackenburgallee (Mitte)",,73903,53.58378,9.911149,1
"Hamburg, Schnackenburgallee 56",,178939,53.580315,9.91801,1
"Hamburg, Schubackstraße",,362614,53.596905,9.988511,1
"Hamburg, Schulbergredder",,441155,53.65662,10.085463,1
"Hamburg, Schule Altengamme",,570808,53.42758,10.268936,1
"Hamburg, Schule Arp-Schnitger-Stieg",,23734,53.51622,9.811298,1
"Hamburg, Schule Billbrookdeich",,523220,53.532883,10.111022,1
"Hamburg, Schule Curslack",,625944,53.447792,10.221372,1
"Hamburg, Schule Curslack (Kehre)",,31964,53.448036,10.221153,1
"Hamburg, Schule Fünfhausen",,347962,53.448624,10.13334,1
"Hamburg, Schule Marschweg",,591085,53.584972,9.761079,1
"Hamburg, Schule Mittlerer Landweg",,644779,53.499203,10.134268,1
"Hamburg, Schule Mümmelmannsberg",,526560,53.52984,10.141526,1
"Hamburg, Schule Neuland",,168691,53.467934,10.036574,1
"Hamburg, Schule Norderschulweg",,510158,53.531868,9.876493,1
"Hamburg, Schule Ochsenwerder",,441236,53.471558,10.074599,1
"Hamburg, Schule Zollenspieker",,198367,53.400826,10.18358,1
"Hamburg, Schulen Stübenhofer Weg",,66046,53.482567,10.015886,1
"Hamburg, Schulenburgring",,75318,53.508057,10.186884,1
"Hamburg, Schulredder",,133237,53.51419,10.162377,1
"Hamburg, Schulterblatt",,571051,53.563873,9.960708,1
"Hamburg, Schulweg",,533611,53.574677,9.959464,1
"Hamburg, Schumannstraße",,610486,53.576588,10.023862,1
"Hamburg, Schwarzer Weg",,537760,53.606373,10.055691,1
"Hamburg, Schweidnitzer Straße",,2632,53.577057,10.135974,1
"Hamburg, Schwentnerring",,381440,53.49349,10.01009,1
"Hamburg, Schweriner Straße",,499772,53.60502,10.162227,1
"Hamburg, Schwersweg",,364745,53.47751,10.077581,1
"Hamburg, Schön Klinik Eilbek",,68348,53.578697,10.049732,1
"Hamburg, Schönsberg",,372511,53.65882,10.113244,1
"Hamburg, Schöpfwerk Neuland",,510175,53.469563,9.999317,1
"Hamburg, Schützenhof",,579045,53.478508,10.023953,1
"Hamburg, Schützenstraße (Mitte)",,436724,53.563507,9.92893,1
"Hamburg, See Hinterm Horn",,26569,53.474815,10.158483,1
"Hamburg, Seefelder Fischteiche",,458325,53.451225,10.157043,1
"Hamburg, Seehafenbrücke (Amtsgericht)",,344034,53.464966,9.977602,1
"Hamburg, Seehof",,249507,53.518223,9.781742,1
"Hamburg, Seehofring",,581397,53.521202,9.779701,1
"Hamburg, Seehofring (Nord)",,371266,53.525097,9.780511,1
"Hamburg, Seehofring (Süd)",,590120,53.521133,9.781539,1
"Hamburg, Seehofweg",,630289,53.52409,9.783162,1
"Hamburg, Seestücken",,63510,53.449474,9.953863,1
"Hamburg, Sellhopsweg (Albertinen-Haus)",,391802,53.629444,9.928796,1
"Hamburg, Semperstraße",,585420,53.586533,10.017564,1
"Hamburg, Sengelmannstraße (City Nord)",,612376,53.609432,10.022436,1
"Hamburg, Sengelmannstraße (Mitte)",,45130,53.61409,10.019708,1
"Hamburg, Seniorensitz Am Hegen",,123330,53.59277,10.171542,1
"Hamburg, Seumestraße",,361739,53.573,10.054738,1
"Hamburg, Shanghaiallee",,54903,53.54101,10.003921,1
"Hamburg, Siebenbuchen",,128038,53.573322,9.806927,1
"Hamburg, Sieberlingstraße",,54171,53.550335,9.845265,1
"Hamburg, Siedenfelder Weg (Mitte)",,394800,53.495,10.020599,1
"Hamburg, Siedenfelder Weg (West)",,593553,53.496784,10.015518,1
"Hamburg, Siedfeld",,552587,53.435116,10.129836,1
"Hamburg, Siedlung Curslack (Nord)",,224991,53.471703,10.20376,1
"Hamburg, Siedlung Fünfhausen",,293194,53.450787,10.116343,1
"Hamburg, Siegrunweg",,620843,53.589256,9.767136,1
"Hamburg, Sieker Landstraße",,65498,53.605686,10.167382,1
"Hamburg, Sielkuhle",,481306,53.417576,10.201343,1
"Hamburg, Siemersplatz",,241240,53.59978,9.963885,1
"Hamburg, Sietas",,197854,53.531258,9.787517,1
"Hamburg, Sievekingdamm",,211687,53.56047,10.052208,1
"Hamburg, Sievekingplatz",,144724,53.555946,9.97755,1
"Hamburg, Sieversstücken",,264456,53.580605,9.786114,1
"Hamburg, Silcherstraße",,379484,53.56899,9.90271,1
"Hamburg, Siloahweg",,427706,53.635376,9.90127,1
"Hamburg, Singapurstraße",,583381,53.543793,9.996766,1
"Hamburg, Sinstorfer Kirche",,636235,53.424236,9.973321,1
"Hamburg, Sinstorfer Kirchweg",,395077,53.424564,9.980775,1
"Hamburg, Sinstorfer Kirchweg (Schultwiete)",,164879,53.42434,9.979616,1
"Hamburg, Skaldenweg",,480562,53.63354,10.179384,1
"Hamburg, Sonnenland",,483318,53.53677,10.134699,1
"Hamburg, Sonnenweg (Mitte)",,326623,53.5903,10.123342,1
"Hamburg, Sophie-Schoop-Weg",,202264,53.489388,10.163627,1
"Hamburg, Sophienterrasse",,578512,53.576664,9.993367,1
"Hamburg, Sorbusallee",,320838,53.62709,10.073244,1
"Hamburg, Sorenkoppel",,395516,53.591084,10.185073,1
"Hamburg, Sorthmannweg",,82292,53.58344,9.956109,1
"Hamburg, Spadenländer Ecke",,611430,53.49134,10.065125,1
"Hamburg, Spadenländer Elbdeich",,170587,53.477196,10.062963,1
"Hamburg, Spaldingstraße",,524365,53.547745,10.013253,1
"Hamburg, Spanische Furt",,377439,53.625084,9.917012,1
"Hamburg, Speckenweg",,366822,53.47244,10.261043,1
"Hamburg, Speckenwegbrücke",,125548,53.467808,10.258872,1
"Hamburg, Specksaalredder",,201359,53.701645,10.103593,1
"Hamburg, Speersort",,344294,53.54952,9.996624,1
"Hamburg, Sperlingsweg",,231479,53.645542,9.974965,1
"Hamburg, Sperrwerk Estemündung",,75129,53.53396,9.79372,1
"Hamburg, Spieringstraße",,394681,53.484703,10.226681,1
"Hamburg, Spitzbergenweg",,142950,53.62927,10.166038,1
"Hamburg, Spliedtring",,408930,53.562504,10.108659,1
"Hamburg, Spreenende",,330934,53.612724,9.973498,1
"Hamburg, Spritzenhaus",,372437,53.43722,10.187872,1
"Hamburg, St. Pauli Hafenstraße",,348810,53.546436,9.9649,1
"Hamburg, St.-Michael-Kirche",,551109,53.483284,10.225058,1
"Hamburg, Stadionstraße",,18761,53.58052,9.884475,1
"Hamburg, Stadtbahnstraße",,31447,53.65365,10.106906,1
"Hamburg, Stadtbahnstraße (Mitte)",,418923,53.649597,10.098335,1
"Hamburg, Stadtpark (Planetarium)",,350551,53.59607,10.013882,1
"Hamburg, Stadtteilschule Bergedorf",,556803,53.492664,10.190477,1
"Hamburg, Stauffenbergstraße",,185162,53.560265,9.832334,1
"Hamburg, Stavenhagenstraße",,24539,53.610092,9.968708,1
"Hamburg, Steendiek",,95114,53.532284,9.878794,1
"Hamburg, Steilshooper Allee",,23893,53.608803,10.072749,1
"Hamburg, Steinbeker Grenzdamm",,58730,53.524113,10.150088,1
"Hamburg, Steinbeker Marktstraße",,165187,53.532543,10.127301,1
"Hamburg, Steinfurther Allee",,437053,53.54101,10.139042,1
"Hamburg, Steinfurther Allee (Nord)",,214446,53.54133,10.137898,1
"Hamburg, Steinstraße",,365356,53.549107,10.00615,1
"Hamburg, Steinwegel",,171042,53.65515,10.125021,1
"Hamburg, Steinwerder",,6126,53.540123,9.966506,1
"Hamburg, Steinwerder (Alter Elbtunnel)",,197037,53.54132,9.966548,1
"Hamburg, Steinwerder (Fähre)",,611495,53.53986,9.965942,1
"Hamburg, Steinwiesenweg",,509028,53.60987,9.916017,1
"Hamburg, Stellingen (Arenen)",,535387,53.58978,9.918474,1
"Hamburg, Stemmeshay",,378377,53.59169,10.130643,1
"Hamburg, Stengelestraße",,271529,53.54918,10.090975,1
"Hamburg, Stenzelring",,26850,53.517776,10.000326,1
"Hamburg, Stephansplatz (Oper/CCH)",,481291,53.558807,9.989357,1
"Hamburg, Stephanstraße",,199988,53.58626,10.085965,1
"Hamburg, Sternbergweg",,487776,53.56579,9.84663,1
"Hamburg, Sternbrücke",,596128,53.56126,9.955125,1
"Hamburg, Sterntwiete",,611102,53.50417,10.214191,1
"Hamburg, Sternwarte (Besucherzentrum)",,483061,53.482143,10.239578,1
"Hamburg, Sternwarte (Universität)",,216111,53.4803,10.238153,1
"Hamburg, Stiftung Alsterdorf",,510409,53.614925,10.022025,1
"Hamburg, Stillhorner Weg",,389676,53.478397,10.033576,1
"Hamburg, Stoeckhardtstraße",,35882,53.55778,10.049696,1
"Hamburg, Stoppelfeld",,521796,53.612133,10.147569,1
"Hamburg, Strandtreppe",,132703,53.558334,9.810852,1
"Hamburg, Straßburger Platz",,312675,53.580933,10.062063,1
"Hamburg, Straßburger Straße",,300045,53.5818,10.067913,1
"Hamburg, Streekbrücke",,179378,53.58358,9.994939,1
"Hamburg, Stremelweg",,60613,53.47271,9.844173,1
"Hamburg, Stresemannstraße",,356344,53.563793,9.94498,1
"Hamburg, Strietkoppel",,157784,53.52858,10.153798,1
"Hamburg, Strucksbarg",,609431,53.449924,9.937647,1
"Hamburg, Studio Hamburg",,160797,53.586098,10.124864,1
"Hamburg, Stuhtsweg",,217092,53.619713,10.112516,1
"Hamburg, Stutsmoor",,174868,53.57278,9.887061,1
"Hamburg, Störtebekerweg",,635758,53.46955,9.863687,1
"Hamburg, Stübenhofer Weg",,288311,53.484104,10.012458,1
"Hamburg, Stübenhofer Wettern",,1859,53.48521,10.0241,1
"Hamburg, Stübenplatz",,613624,53.51738,9.987597,1
"Hamburg, Stückenstraße (Schön Klinik)",,180151,53.579205,10.049442,1
"Hamburg, Stüffel",,534860,53.670326,10.133853,1
"Hamburg, Stüffeleck",,460552,53.669167,10.143192,1
"Hamburg, Suhrenkamp",,169418,53.619232,10.01415,1
"Hamburg, Susettestraße",,355208,53.54645,9.925343,1
"Hamburg, Suurheid",,59900,53.582848,9.768515,1
"Hamburg, Swebenhöhe",,333221,53.60976,10.108583,1
"Hamburg, Sydneystraße",,97257,53.6054,10.017782,1
"Hamburg, Sylter Weg",,393553,53.590214,10.104945,1
"Hamburg, Süderelbe (Süd)",,611500,53.47016,9.99397,1
"Hamburg, Süderquerweg 208",,632025,53.411575,10.163034,1
"Hamburg, Süderquerweg 263",,431223,53.41294,10.15665,1
"Hamburg, Süderquerweg 399",,167556,53.421616,10.144279,1
"Hamburg, Süderstraße",,365783,53.545334,10.030424,1
"Hamburg, Sülldorfer Brooksweg",,487831,53.57735,9.768641,1
"Hamburg, Sülldorfer Landstraße",,181713,53.576355,9.82326,1
"Hamburg, Sülzbrack",,244404,53.399223,10.173838,1
"Hamburg, Talweg",,156510,53.472126,9.883679,1
"Hamburg, Tannenberg",,171485,53.584087,9.880714,1
"Hamburg, Tannenhof",,182234,53.686512,10.094963,1
"Hamburg, Tannhäuserweg",,38490,53.5858,9.749164,1
"Hamburg, Tarpen",,466306,53.664913,10.001283,1
"Hamburg, Tarpenbekstraße",,557913,53.59432,9.983934,1
"Hamburg, Tatenberger Damm",,344716,53.49251,10.067776,1
"Hamburg, Tatenberger Schleuse",,426135,53.497757,10.077929,1
"Hamburg, Tegelsbarg (Nord)",,248090,53.66137,10.059259,1
"Hamburg, Tegelweg",,8384,53.605904,10.106835,1
"Hamburg, Terminal O'Swaldkai",,82551,53.52903,10.013078,1
"Hamburg, Teufelsbrück",,550628,53.546444,9.862869,1
"Hamburg, Teufelsbrück (Fähre)",,195017,53.547623,9.863844,1
"Hamburg, Teufelsort",,133731,53.412403,10.191782,1
"Hamburg, Teufelsort (Kehre)",,514272,53.411465,10.191107,1
"Hamburg, Thadenstraße (West)",,393657,53.55499,9.951498,1
"Hamburg, Theater im Hafen",,134745,53.540764,9.974244,1
"Hamburg, Theodor-Storm-Straße",,639101,53.593063,10.160796,1
"Hamburg, Theodor-Yorck-Straße",,537654,53.46413,9.987926,1
"Hamburg, Thiedingreihe",,636472,53.533657,10.046128,1
"Hamburg, Thielenstraße (Ost)",,614604,53.500954,10.013463,1
"Hamburg, Thielenstraße (West)",,92914,53.50251,10.003764,1
"Hamburg, Thomas-Mann-Straße",,518238,53.627823,10.112019,1
"Hamburg, Thörlstraße",,123411,53.464676,9.959781,1
"Hamburg, Tiedemannstraße",,602507,53.579937,9.934983,1
"Hamburg, Tietzestraße",,49456,53.566784,9.832628,1
"Hamburg, Tilsiter Straße",,300172,53.588818,10.078555,1
"Hamburg, Tilsiter Straße (Mitte)",,269265,53.5907,10.084431,1
"Hamburg, Timmendorfer Straße",,175813,53.60381,10.130876,1
"Hamburg, Timmerloh",,634063,53.657513,10.020015,1
"Hamburg, Tinsdaler Heideweg",,201702,53.57152,9.74227,1
"Hamburg, Tinsdaler Kirchenweg",,3411,53.571075,9.75778,1
"Hamburg, Tonndorf",,633713,53.586365,10.123011,1
"Hamburg, Trabrennbahn",,228681,53.59844,10.102642,1
"Hamburg, Trabrennbahn Bahrenfeld",,519907,53.573685,9.892484,1
"Hamburg, Trebelstraße",,224736,53.598473,9.861135,1
"Hamburg, Treptower Straße",,90461,53.61375,10.136144,1
"Hamburg, Trettaustraße",,565831,53.493896,9.990577,1
"Hamburg, Treudelberg",,46265,53.67497,10.092711,1
"Hamburg, Tribünenweg",,211738,53.559486,10.081038,1
"Hamburg, Triftstraße",,99018,53.458107,9.942645,1
"Hamburg, Trilluper Weg",,360296,53.70745,10.11006,1
"Hamburg, Turnierstieg",,25971,53.5998,10.091439,1
"Hamburg, Twietenkoppel",,348790,53.67306,10.121972,1
"Hamburg, Twistering",,101959,53.4779,9.879295,1
"Hamburg, Tönninger Weg",,5661,53.568546,9.846791,1
"Hamburg, U  Meßberg",,250568,53.547348,10.001672,1
"Hamburg, U Alsterdorf",,195991,53.606865,10.012433,1
"Hamburg, U Alter Teichweg",,172301,53.586517,10.064589,1
"Hamburg, U Baumwall",,341929,53.544346,9.981316,1
"Hamburg, U Berne (Berner Heerweg)",,576926,53.6267,10.138517,1
"Hamburg, U Berne (Berner Stieg)",,419944,53.627316,10.143762,1
"Hamburg, U Berne (Kriegkamp)",,345947,53.626205,10.139623,1
"Hamburg, U Billstedt",,98052,53.542343,10.106563,1
"Hamburg, U Borgweg",,215108,53.590916,10.015767,1
"Hamburg, U Buchenkamp",,309633,53.65236,10.186428,1
"Hamburg, U Burgstraße",,313560,53.55558,10.041453,1
"Hamburg, U Christuskirche",,138129,53.569622,9.963194,1
"Hamburg, U Dehnhaide",,544480,53.580193,10.041313,1
"Hamburg, U Emilienstraße",,601879,53.571514,9.95267,1
"Hamburg, U Eppendorfer Baum",,6692,53.58378,9.983825,1
"Hamburg, U Farmsen",,363001,53.607143,10.117524,1
"Hamburg, U Feldstraße",,548777,53.557312,9.96904,1
"Hamburg, U Fuhlsbüttel",,348083,53.632565,10.025889,1
"Hamburg, U Fuhlsbüttel Nord",,638511,53.6401,10.016934,1
"Hamburg, U Gänsemarkt",,378788,53.555378,9.988493,1
"Hamburg, U Gänsemarkt (Valentinskamp)",,133001,53.55567,9.985828,1
"Hamburg, U Habichtstraße",,471139,53.593674,10.050964,1
"Hamburg, U Habichtstraße (Steilshooper Straße)",,203520,53.59513,10.050099,1
"Hamburg, U HafenCity Universität",,468528,53.54068,10.004773,1
"Hamburg, U Hagenbecks Tierpark",,233885,53.59333,9.943782,1
"Hamburg, U Hallerstraße",,110045,53.572685,9.988655,1
"Hamburg, U Hamburger Straße",,374250,53.57504,10.035631,1
"Hamburg, U Hammer Kirche",,577264,53.55539,10.055794,1
"Hamburg, U Hammer Kirche (Hammer Landstraße)",,307703,53.554928,10.057412,1
"Hamburg, U Hoheluftbrücke",,253735,53.57832,9.976222,1
"Hamburg, U Horner Rennbahn",,369540,53.55416,10.084509,1
"Hamburg, U Hudtwalckerstraße",,33214,53.59407,9.996359,1
"Hamburg, U Kellinghusenstraße",,480650,53.58863,9.991489,1
"Hamburg, U Klosterstern",,286281,53.582176,9.987487,1
"Hamburg, U Langenhorn Markt (Krohnstieg)",,131555,53.649406,10.016266,1
"Hamburg, U Langenhorn Markt (Tangstedter Landstraße)",,111197,53.648975,10.016255,1
"Hamburg, U Langenhorn Nord",,397957,53.66142,10.01834,1
"Hamburg, U Lattenkamp",,640777,53.59983,9.99511,1
"Hamburg, U Legienstraße",,25743,53.546223,10.097904,1
"Hamburg, U Lohmühlenstraße",,480614,53.5572,10.02018,1
"Hamburg, U Lübecker Straße",,558648,53.560047,10.028624,1
"Hamburg, U Meiendorfer Weg",,369064,53.639233,10.156682,1
